"Row.names","lbd_BIOME168077","lbd_control_BIOME168081","lbd_BIOME168093","lbd_control_BIOME168302","lbd_control_BIOME168314","lbd_BIOME168318","lbd_BIOME168326","lbd_control_BIOME168631","lbd_BIOME168635","lbd_control_BIOME168639","lbd_control_BIOME168643","lbd_BIOME168647","lbd_BIOME168651","lbd_control_BIOME168655","lbd_BIOME168667","lbd_control_BIOME168671","lbd_control_BIOME169177","lbd_BIOME169181","lbd_control_BIOME169201","lbd_BIOME169205","lbd_control_BIOME169624","lbd_BIOME169628","lbd_BIOME169715","lbd_control_BIOME169719","lbd_BIOME169727","lbd_control_BIOME169731","lbd_BIOME169735","lbd_control_BIOME169739","lbd_BIOME169763","lbd_control_BIOME169767","lbd_BIOME169832","lbd_control_BIOME169848","lbd_BIOME171068","lbd_control_BIOME171072","lbd_BIOME172196","lbd_control_BIOME172200","lbd_BIOME182044","lbd_control_BIOME182048","lbd_BIOME182052","lbd_control_BIOME182060","lbd_BIOME182064","lbd_control_BIOME182068","lbd_control_BIOME182751","lbd_BIOME182763","lbd_control_BIOME182767","lbd_BIOME182791","lbd_control_BIOME182795","lbd_BIOME186184","lbd_control_BIOME186381","lbd_BIOME186385","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"GGB9818_SGB15459",0.0204342326612625,0,0,0,0.0349971422166133,0,0.0074633121751572,0,0.0248963449062816,0,0,0,0,0,0.0217939191217754,0,0,0,0,0,0,0,0,0,0,0,0,0.0152878427967629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791117275851235,0.973074249297019,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","GGB9818","All",0.0869056382232241,-0.306746113483764,0.478763558197605,0.00884344227432101
"Anaerobutyricum_hallii",0.0492550488084563,0.177348459518477,0.121518046707098,0.0751920467989398,0,0.0416052811652653,0.12094412202901,0.22377948754369,0.101032087225646,0.158105345632811,0.157175887696002,0.0139396028340128,0,0,0.050957287873729,0.13080505052526,0,0.108822648211248,0,0,0.0335517911799735,0,0.0836420872379429,0.106315144124759,0.0626012384757332,0.130357315760368,0.153647328874726,0.0786494888842258,0.112571920712458,0.139140234733411,0,0.128443453218616,0.22314370561591,0,0.119036138982876,0.152340965239472,0.11828234847355,0,0.164944021975715,0,0,0,0,0.210196268742023,0.0920161651989673,0,0.17454648394089,0.0750831999754433,0.193983613494692,0,0.0750831999754433,0.0920161651989673,-0.293326661591727,0.789156743045378,0.973074249297019,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum","All",-0.0817021253056028,-0.473524925885337,0.311807850424838,0.00840197925745895
"Bacteroides_faecis",0,0,0,0,0,0,0,0,0,0,0.0758473601860988,0,0,0,0.0614242653929671,0.029179472639412,0,0,0.023862271686195,0.00758954114259192,0,0,0.342819648744728,0,0,0,0,0,0,0,0,0,0,0.0488066705484775,0,0,0,0,0,0.058641603463464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817104138909654,0.975765136756188,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",0.0956862301483502,-0.298216937495074,0.487615913525268,0.00839384390214701
"GGB33586_SGB53517",0.0230432996674066,0,0,0,0.0235542479052796,0,0,0,0.0109318227407776,0,0.0111984470793277,0,0,0,0,0.00694267775669025,0.0171589321894443,0.0137117361156549,0,0.00653457183966884,0,0.0180785907134337,0,0.0129772603150156,0,0,0.032304234764691,0.0111760978376463,0,0.026624558726007,0.0228317898363297,0.0311418236644633,0,0,0,0.00820984088436356,0,0,0.00526310245548772,0,0.00605808924513595,0,0.0164962070289455,0,0,0,0,0.0125143200584803,0.00866613495737243,0,0,0,0,0.779757629374896,0.970586172387876,"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB33586","All",-0.077389407544337,-0.469187297833064,0.316007135690316,0.00836118001519857
"Coprococcus_catus",0.0358000932566355,0.0620599901896851,0.0420373640494706,0.0551223582082848,0,0.0750002795484298,0.0655641328873221,0,0.0361395680011258,0,0.0428873765092849,0.0302353810269367,0,0,0.0377408969027042,0.0617059983295555,0,0,0.0659933197121551,0.0489030369433555,0.0351683122515646,0,0,0.0947996874571106,0.0847483079707837,0.0957774082980536,0.0631252123425261,0.0535484717624797,0,0,0,0,0.0851605509749693,0,0.0224941200282027,0.0397218962639192,0.024349880901169,0.0331195041318174,0,0,0,0.0176531095485646,0,0.00784864693655137,0,0.0689276243126529,0.0561052968517871,0,0.0478230430656232,0.0640609886927582,0.0302353810269367,0.0331195041318174,-0.131360458565002,0.567075557198123,0.917767020202226,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","All",0.0336051791310356,-0.358849610751495,0.425364077712325,0.00827894073893288
"Bacteroides_finegoldii",0.0281781768735274,0,0.0355616718242313,0,0,0,0.00540372846261755,0.008018814817113,0.0414968434369547,0,0.0191061336738344,0,0,0,0,0,0,0,0.0141814478011465,0,0.0321676416379568,0.011009306798871,0,0.0297398695601724,0,0.00855580252625752,0,0,0,0,0.0270551040163087,0,0,0,0.0132668896696545,0.0239355211104536,0,0,0,0.0057619739828761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682846657434785,0.94106598167483,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",0.0493797168591598,-0.343370207867376,0.441107768882686,0.00818107407365564
"Schaalia_SGB17168",0,0.0288380060694279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221986653177262,0.00662575565714934,0.00965934513449638,0.010858391645827,0,0,0,0.0364360653863847,0,0,0.00591611340668127,0,0,0,0,0,0,0.00576197657579302,0,0,0,0.00620487570731161,0,0,0,0,0,0.0158751794342911,0,0,0,0,0,0,0,0,0.647028909977987,0.934628632319285,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","All",0.042534971971246,-0.350080751730686,0.434270203522793,0.00804235572206632
"Clostridium_SGB6173",0.0336069108732693,0,0,0,0,0,0,0.019077322202987,0,0.0354658644294487,0,0,0,0,0.0403953760224443,0,0.0117858584468436,0,0.0169684296342032,0,0,0,0,0,0,0.110767289508344,0.0351839660414048,0.00676762037129727,0,0,0,0.019729429436923,0,0,0,0,0.0484368901734606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811619585053404,0.973943502064085,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.0862167897394309,-0.478069745442399,0.307415895676291,0.00781533486379014
"Clostridium_hylemonae",0,0,0,0,0,0,0,0.030938738929844,0,0,0,0,0,0,0,0,0,0,0,0.00764206556435466,0,0,0,0,0,0,0,0,0.0214119118469435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201830471252675,0.0111716238544156,0,0,0,0.738013656995361,0.958213041405174,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","All",-0.0542249939637348,-0.445953783806571,0.338625640077976,0.00715420719234915
"Oxalobacter_formigenes",0,0,0,0,0,0,0.0185186167502177,0,0,0,0,0,0,0,0,0,0.013019585689248,0,0,0,0.0146804477629964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933822787520215,0.0119040674146005,0,0,0,0,0,0,0.826845046174108,0.978028566757091,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","All",-0.0852569847430848,-0.477103194198343,0.308349275064077,0.00704016979254082
"Emergencia_timonensis",0,0,0,0.0063008334015304,0,0,0,0.0652605824252495,0,0,0,0,0,0,0,0,0.0269086396793049,0.0204733581435349,0,0.0168382581218595,0.00938097051781145,0,0.00587370354267402,0.0249745679627022,0,0,0,0.00678974922882504,0,0.00605808803350376,0.0964844676092471,0.0392133591820913,0.0280572096880996,0,0,0,0,0,0,0.07168607340668,0,0,0.0076420659464656,0.0259316534223088,0,0.0194331517193954,0,0,0.00548637476192646,0,0,0,0,0.836457889979142,0.979275237437679,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Emergencia","All",-0.089461700914289,-0.481338890005467,0.304261680288514,0.00693828433606785
"Alistipes_shahii",0.143596045757497,0.114429248997107,0.0733658517143515,0.0802559228740707,0.172270774958316,0.0679330334127585,0.0527283169751907,0.00577930606042867,0.04234349001336,0.0292188826299008,0.13553189043705,0.17225031930718,0.0202350152138386,0,0.0799694757993029,0.124665739352586,0.146468691620864,0.0833526986973806,0,0.048338602920791,0.0168323154085332,0.0911552802285291,0,0.078777668202345,0.10537377120794,0.149076274417463,0.069878075754803,0.065743610484374,0,0.0760126085207101,0.047579491235179,0.0451273911613678,0.0730629537796523,0.0538526019598604,0.0515281441414316,0.0527795851231269,0.0490328892206672,0,0.0698938355532242,0,0,0,0,0,0.0461390448580808,0.0559890433848333,0.0153107324363138,0,0.033844312735988,0,0.0527283169751907,0.0461390448580808,0.192511876435276,0.651319016939163,0.934628632319285,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.036796562488293,-0.428545127236331,0.355713849109507,0.00685174959344351
"Pseudoflavonifractor_phocaeensis",0,0,0.0216927089213484,0,0,0,0,0,0,0,0,0,0,0.026299417871458,0.0139503586903177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714148806083631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211368481743992,0,0,0.0469576476162063,0,0,0,0,0.807383373475219,0.973609362131882,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","All",-0.0728406618033073,-0.464616359419285,0.320440224526329,0.00676836873923869
"Oscillospiraceae_bacterium",0.0879918015854593,0.0060166801844418,0,0,0.028195933364898,0,0,0,0,0.00737570317748426,0,0,0,0,0.122383905186183,0.0490961924362801,0.0681835820934443,0.0583004961040715,0,0.0104548571032556,0,0.00642655023518053,0,0,0.0482307189439902,0.151596510921683,0,0.0119669040679424,0,0,0,0,0,0,0.0186772757953443,0,0.0214025599381521,0,0,0,0,0,0.00973668592053272,0.0371380376551051,0.0297886383076306,0.0188982108154925,0.0309063902699154,0,0.0845144440337867,0,0,0,0,0.74286558143587,0.958213041405174,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",-0.0518676710737805,-0.443595472014601,0.340933340207095,0.0066955853654948
"GGB9545_SGB14952",0,0,0,0,0.0120543368921203,0,0.0303773553175894,0,0,0,0,0,0,0,0,0,0.0259142904106644,0,0,0.00999516767246094,0,0,0,0,0,0.0125422559983745,0.00614007299577468,0.00801881281236667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761264221523999,0.962780697033068,"Bacteria","Firmicutes","CFGB82363","OFGB82363","FGB82363","GGB9545","All",-0.0527274455013904,-0.444455458065214,0.340091520838924,0.00624633474010771
"Lachnospiraceae_bacterium_OF09_6",0.0242283821349792,0.0411199823532414,0,0,0.0291777580826937,0,0,0,0,0,0.00808711399011808,0,0,0,0.013889286842434,0,0,0,0,0,0.00737570354627621,0,0,0,0.0257555119905554,0,0.0171647636471094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179258084880249,0.0409724115265157,0,0,0,0,0,0,0,0.773243972106977,0.967512436462237,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","All",0.0541695975572125,-0.338679821439719,0.445898277460585,0.00604984791371017
"Tyzzerella_SGB4587",0,0,0,0,0,0,0,0,0,0,0.0377740419622729,0.0231969038358303,0,0,0,0,0,0,0,0,0,0,0,0,0.127406570904012,0,0,0.0674662911313288,0,0.0462268389785646,0.0670906092357276,0.150961204337572,0,0,0,0,0,0,0.0755828590457438,0,0,0.0617879826579995,0,0,0,0,0,0,0,0,0,0,0,0.826091752960309,0.978028566757091,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella","All",-0.069947287594361,-0.461711053947688,0.323262183367725,0.00580364630392634
"GGB41473_SGB58537",0,0,0,0,0,0,0,0,0,0,0,0,0.156137000023556,0,0,0,0,0,0.0771029867658125,0.0120335805959884,0,0,0,0.0137772210334734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611847313829982,0.105814580444746,0,0,0,0,0.0463793306905188,0,0,0,0,0.828082075233463,0.978028566757091,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB41473","All",0.0692712032506727,-0.323921824758695,0.461032430910937,0.00567515527189292
"GGB33512_SGB15201",0.121569966117824,0,0,0.0150969261158442,0,0,0.0814022264047778,0,0.0806441911923544,0,0.0613875440056773,0,0,0,0.0146395075502866,0,0,0,0,0.0148396858017491,0,0,0,0.0233730384715812,0,0.0218122731269813,0,0.0547859553303557,0,0.114666997791865,0,0.121299701978071,0,0.013360787387476,0,0,0.0307114921128347,0,0,0,0,0,0,0.0534389095430757,0,0.0736641434394823,0.00453873991270251,0,0.0218214498031542,0.0215678482322738,0,0,0,0.643731397685641,0.934265037349072,"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB33512","All",0.0292705117060316,-0.363111912915141,0.421046724677957,0.00559931154780353
"Blautia_stercoris",0.0306380990781604,0,0.107735476510331,0,0.0302022734589879,0.0291297168530149,0,0,0.0644666868446687,0,0,0,0,0,0,0.0709474442225381,0,0,0,0,0,0,0,0.0468316208994069,0,0,0,0,0,0.0298121254582209,0,0.0377912601144464,0,0,0,0,0,0,0,0,0.0524883687771051,0.0400943979947681,0,0,0,0.0451185121942504,0,0,0,0,0,0,0,0.86164898297267,0.979275237437679,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.0862063530560601,-0.307426014071613,0.478059239766746,0.00557493211614715
"Streptococcus_thermophilus",0,0.0180675275328527,0.0791927843753438,0,0.0290247573610967,0.0572510361211974,0.242259802148202,0.0461444614095707,0.0182739469270322,0,0.0733809048164665,0,0,0.227802930563832,0,0.011519803391499,0,0.0265530677739201,0,0.0198683702829303,0.147087655105713,0.0555749666419394,0,0,0,0.012300714233452,0,0.00833076135126929,0,0,0.0378111272328115,0.103953190694633,0,0.021162866119098,0,0,0.0299694536401571,0.107946726499899,0.255191329605842,0.31856908956724,0.0935800851500804,0,0.0773441831617032,0.0451395983116716,0.198765895624775,0.124997189335322,0.0240813748091596,0.0393497055224206,0.0656894512031979,0.0232206126147469,0.0232206126147469,0.021162866119098,0.133750579453009,0.924488864536316,0.987553875399655,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.163324858843221,-0.556332753118229,0.23302244906468,0.00556910257369095
"GGB51441_SGB71759",0.00859661422496828,0.0391673903215799,0,0.0106444450882524,0,0,0,0,0.00981850743096858,0,0,0,0,0,0,0.0267968628625937,0,0.0434912810022237,0,0,0,0.0211344807442022,0,0.0139861559702893,0,0,0.0196124844590229,0,0,0,0,0,0.0123088481295967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830489754157109,0.978028566757091,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB51441","All",0.0681551170142759,-0.325010981357285,0.459912355128118,0.00549778166184089
"Mediterraneibacter_massiliensis",0.0060663357425768,0.0237572353871023,0,0,0,0,0,0.0109911277259749,0,0.00948170407224305,0.0127557356505047,0.00521538478511082,0,0,0,0,0,0,0.00937563687437982,0.0100251392600732,0,0.0203655869210371,0,0,0,0.0157041451384729,0,0,0,0,0,0,0,0,0,0,0.0220222162425491,0,0.00600003510056722,0,0,0,0,0.00809329497689338,0,0,0,0,0.0125382721861501,0,0,0,0,0.846869026370078,0.979275237437679,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",-0.0741537760393072,-0.465935431847576,0.319160081912033,0.00535269769446866
"GGB9724_SGB15278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122232336438802,0.0977146473813814,0,0,0,0,0,0,0,0,0,0,0.019615025517387,0,0,0.0985285471840625,0,0,0,0,0,0,0,0,0,0,0,0.00829467414387988,0,0,0,0,0,0,0,0,0,0,0.800498051129859,0.973609362131882,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9724","All",-0.0547604686017065,-0.44648955457447,0.338101515078698,0.00529203641103458
"GGB9730_SGB15291",0.0500228442511385,0.0717952010581043,0,0,0.0583202745953423,0,0,0,0.066011553766752,0,0,0,0,0,0,0.0577356234136778,0,0,0,0,0.0158531110129142,0,0,0,0,0,0.0238161200372206,0.0201035897973884,0,0,0,0,0.0349198552861092,0,0,0,0,0,0,0,0,0,0,0,0,0.0232421394863829,0,0,0,0,0,0,0,0.758672384576574,0.962780697033068,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9730","All",-0.0434017561057643,-0.435135547466747,0.349230415010395,0.00520585505131601
"Dialister_invisus",0,0,0.197548763459744,0.0132026521267283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117726844902423,0,0,0,0,0,0,0,0.0413130847555051,0.11183763469032,0,0,0,0.254042824455204,0,0.169056357014452,0,0,0.13924506489104,0,0.0550514506392189,0,0,0,0,0.0904104477585746,0,0.123129858421529,0,0,0,0.786370720377122,0.973074249297019,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","All",0.0488698965313499,-0.343869681794145,0.440598158671615,0.0051006813557642
"Streptococcus_vestibularis",0,0,0,0,0,0.0751172938962837,0,0,0,0,0.0301475560576968,0,0.0096851909418181,0,0,0,0,0.064042975708369,0,0.0303444070523312,0.0420075977369284,0.0082946695817055,0,0,0.024599223679196,0,0,0,0.0184102749444248,0,0,0,0.0141814527649881,0.0268974818021683,0,0,0,0.0355124019374935,0,0,0.0581024685053799,0.023668638191199,0,0,0.100980288862136,0,0,0,0,0,0,0,0,0.799609095984788,0.973609362131882,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",0.0524628896499168,-0.340350521877744,0.444190847673599,0.00509531515347463
"Hydrogeniiclostridium_mannosilyticum",0,0,0.0569218464439219,0,0.0109956751763677,0,0,0,0,0,0.0112519028416808,0,0,0.0280125892079912,0,0,0,0.0305022643890767,0,0,0,0.00999516267471192,0.0305678082158109,0.00789311291594116,0,0,0.00452770939715,0,0,0.0174594049235417,0.040001918390269,0.0413215571584602,0,0.0268863206458328,0,0,0.0170302027476271,0.0666105137387782,0.0102324788209833,0.0048166547702024,0.0189087962189421,0,0.0138640697564086,0,0,0,0,0,0.0333903355193642,0.0237845876577741,0,0,0,0.758850301908705,0.962780697033068,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Hydrogeniiclostridium","All",-0.0392882705925166,-0.431030239900188,0.353267094983404,0.00470845913013205
"Methanosphaera_stadtmanae",0,0,0,0,0,0,0,0,0.0616978711634209,0.0142903443475942,0,0,0,0,0,0.0411309347709691,0,0,0,0,0,0,0,0,0.0256270071495725,0.0726814506730286,0,0,0,0,0,0,0,0,0.0670928550639169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806004203621313,0.973609362131882,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","All",0.0500220701095447,-0.342740896868376,0.441749865635789,0.00468520180472728
"Anaerotruncus_colihominis",0,0,0.0122436690022323,0,0.0187920612945555,0.00891078791378455,0,0,0,0,0.00516722675071357,0,0.0428605229455852,0,0,0,0,0.00707112532450794,0,0.0193428758636522,0.0156499223032252,0.025950931167277,0,0.0258078901486365,0,0,0.00951329514513357,0.0084143716165914,0.0134428735420687,0.0235521183758033,0.058137825642301,0.0264983795510434,0,0.0304300160022459,0,0,0,0,0,0.0120377280984071,0,0.00600836280374611,0.0273840806860735,0,0,0,0,0.0323243572534397,0.035702125053047,0.01405748899564,0,0,0,0.613823811531408,0.924464909205242,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","All",0.0212634116757325,-0.370995277734844,0.413081646953449,0.00450691339161634
"Anaerofilum_hominis",0.00577064551468319,0.00456071773901457,0,0.00889955299134976,0.0119877806018287,0.00724575358583618,0,0,0.0120377317098991,0,0,0.00507939111930971,0,0,0,0,0,0,0,0,0,0.00828260432528176,0,0,0.010464413656782,0.0161345122133047,0,0,0,0,0,0.020497773418648,0,0,0.00673800386985985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796998953608533,0.973609362131882,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerofilum","All",-0.0437287371662618,-0.435462033649877,0.34890970753976,0.00430912809733013
"Zhenpiania_hominis",0,0,0.0194048218132117,0.00609101276897976,0,0.014957165320356,0.0137989878700636,0.0180702962229879,0.0186316969755294,0.00497998092126145,0,0,0.00813642760949917,0,0.00852066390758072,0.00626103124285787,0,0,0.0103876787703462,0.0434164143359653,0,0,0.023685540839826,0.0170066926215933,0,0.00938629597247224,0,0.0286674878719133,0,0.0188133351454049,0,0.0108261047351673,0.0264813959076991,0.0211084394742147,0,0.01144577076166,0.0269309254225836,0.0687994614959813,0.0159725269889298,0.0164415378933212,0.0349771167736039,0,0.0279768593135499,0.0110002212953798,0,0,0,0,0.0107658952745197,0.0479443480572533,0.00852066390758072,0.00938629597247224,-0.139279242367933,0.843384741543722,0.979275237437679,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Zhenpiania","All",0.0567373759840948,-0.336167265086774,0.448468311103807,0.004197105429699
"Blautia_massiliensis",0.0446881172352612,0.0967302820068695,0.0646429860358113,0.055901269029351,0.0783187783490402,0.191397932417696,0.106180531275076,0,0.0469672367955633,0.189080502344816,0.117741412599935,0.0125820628743311,0.336635026334221,0.172886115728388,0.043117870388077,0.127962805641186,0.0194383040098998,0.126034212926181,0.196882878991315,0.202722003529368,0.0481319972385062,0.205225894982545,0,0,0.0400094153271165,0.0947094714040639,0.13585760592256,0.129128091595804,0,0.182634884968589,0.142861728969118,0.0123413000407896,0.0806834403725873,0,0.0580135732056028,0.177903863215945,0,0.143596831344978,0.264930589211101,0.208479816052973,0,0.0445557263102731,0.138505123188977,0.0529813665380777,0.0170859176360718,0,0.0727394654805019,0,0,0,0.0529813665380777,0.0947094714040639,-0.83778434498013,0.869499051539345,0.979275237437679,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.0659390461301973,-0.457689101815767,0.327174244207021,0.00400453678546475
"Gemmiger_SGB15295",0.144796418958382,0.224125603058886,0,0,0,0,0.030342749139121,0,0,0,0,0,0,0,0,0.0368254382626649,0,0,0,0,0.120703446902886,0,0,0,0.0798438035210248,0.037127249984087,0,0,0,0,0,0,0,0,0,0,0.00474343238085771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958498333909155,0.998327945067383,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","All",-0.201297832538852,-0.595318052071142,0.196810200504082,0.00370561886680676
"Phocaeicola_vulgatus",0.175255984813264,0.162630750016119,0.242010604350664,0.173525494960568,0.0845340498764669,0.049545020954094,0.0592131365235621,0,0.0662731171293163,0.135019313236803,0.125388278602224,0.312856057958401,0,0,0.0963200392493787,0.0860730945823204,0.138871741285042,0.112658328267395,0.0625796226550863,0.0176361107167744,0.228979001899623,0.137545249796666,0.209951843527705,0.109566646493747,0.117430685062827,0.125710238711575,0.0772837984282187,0.0148464180133535,0.284648404348298,0.125532844929138,0.159792319404452,0.14735328498166,0.141600009027827,0.109111279969214,0.0924718735817208,0.111443826746189,0.0878002417736685,0.157766397480606,0.0793093625630371,0.0673546812611769,0.0993758782056064,0.204262687560471,0.136187711480169,0,0.055839423787874,0,0,0,0.0504525476453212,0.121686244691758,0.0963200392493787,0.111443826746189,-0.210368269062899,0.888548665735693,0.982577665538579,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","All",0.0659833806297188,-0.327130961772291,0.457733576089564,0.00338618665588866
"GGB2987_SGB3969",0,0,0.023190433076018,0,0,0.0163255569804688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904998315000931,0,0,0,0.0181310752403021,0,0.0110817412936579,0,0,0,0,0,0.0201060814528152,0,0,0.0104596320279352,0.0138784892010153,0,0,0,0,0,0,0.00931142082439114,0,0,0,0,0.0108905774451584,0,0,0,0.515345129951144,0.894135506348695,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","GGB2987","All",-0.0114793282230844,-0.403366509485303,0.380645698330694,0.00330491953042543
"Parabacteroides_johnsonii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294134232240056,0.104076683946138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451085350988576,0,0.0893978335896758,0.00972640697608552,0,0,0.0352819421328477,0.0405067652337635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679630756613385,0.93926497824097,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","All",-0.0192612685216406,-0.411092001203204,0.372968507756808,0.00323063431170174
"Anaerobutyricum_soehngenii",0.0816080112637751,0.0629693449245978,0.0275061899927026,0.0100947214051371,0.0918208455690468,0.0697890003488233,0,0,0,0.0127674934778473,0.0505299101105453,0.125652349540732,0.153263314995417,0,0,0.0156115277643401,0,0.0965824265460162,0.162134002081854,0.157686138732546,0.123363485181803,0.262459569560802,0,0.0938971352243541,0.124144701746305,0.0936692430799532,0.0477402589198722,0.0362018237107936,0,0,0,0,0.0254094337871861,0,0,0,0.0605770871422551,0.0811544778599388,0.0747837973090741,0.169966450500573,0,0.0325633909012727,0.132130900298235,0.0262708715004997,0,0.0783809185360999,0.0992132202978019,0,0,0,0.0275061899927026,0.0325633909012727,-0.243332201329412,0.921023537316535,0.987553875399655,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum","All",0.0899036237116206,-0.303832264022905,0.481784285424807,0.00321219093563358
"Alistipes_ihumii",0.0253305514343857,0,0,0.0471321877010654,0,0,0.0732268866523608,0,0,0.0436624729196922,0.068782667234526,0,0,0,0,0,0,0,0,0.0368865512285224,0,0,0,0,0,0,0,0.0749795023479993,0,0,0,0,0,0,0,0,0.0838232392951686,0,0,0.0251442396132956,0,0,0,0.0153726572613731,0,0,0.0177068644439929,0,0,0,0,0,0,0.864374450054511,0.979275237437679,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.0484022381378262,-0.44013073700178,0.344327936807114,0.00306376868664775
"GGB9210_SGB14149",0,0,0,0,0,0,0.0258814506120428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896672755552515,0.0117476085678515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135281659475001,0,0,0,0,0,0.018821314990505,0,0,0,0,0.875928499011296,0.979275237437679,"Bacteria","Firmicutes","CFGB2898","OFGB2898","FGB2898","GGB9210","All",-0.0520726748817526,-0.443800502502759,0.340732612793149,0.00299581093625089
