"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia_coli"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_onderdonkii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_vulgatus"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella_intestinihominis"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_prausnitzii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified","Rikenellaceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","Gemmiger_SGB15295"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_putredinis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_shahii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus_eutactus"
"Bacteria","Bacteroidota","CFGB11479","OFGB11479","FGB11479","GGB1631","GGB1631_SGB2239"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter_saccharivorans"
"Bacteria","Firmicutes","CFGB10477","OFGB10477","FGB10477","GGB9345","GGB9345_SGB14311"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_incertae_sedis","Candidatus_Cibionibacter","Candidatus_Cibionibacter_quicibialis"
"Bacteria","Firmicutes","CFGB2984","OFGB2984","FGB2984","GGB9347","GGB9347_SGB14313"
"Bacteria","Actinobacteria","CFGB12107","OFGB12107","FGB12107","GGB34797","GGB34797_SGB14322"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9708","GGB9708_SGB15234"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB33512","GGB33512_SGB15201"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_wexlerae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_obeum"
"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter_smithii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9760","GGB9760_SGB15374"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9602","GGB9602_SGB15031"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9715","GGB9715_SGB15260"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Monoglobus","Monoglobus_pectinilyticus"
"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia_muciniphila"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB3278","GGB3278_SGB4328"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bromii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter_laneus"
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_aerofaciens"
"Bacteria","Firmicutes","CFGB79294","OFGB79294","FGB79294","GGB87445","GGB87445_SGB15180"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_faecis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_faecis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Agathobaculum","Agathobaculum_butyriciproducens"
"Bacteria","Firmicutes","CFGB1354","OFGB1354","FGB1354","GGB3304","GGB3304_SGB4367"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4567","GGB4567_SGB6308"
"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","Cloacibacillus_porcorum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB41366","GGB41366_SGB58424"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Oscillospiraceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_hadrus"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_communis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_uniformis"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4599","GGB4599_SGB6362"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum_soehngenii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB36331","GGB36331_SGB15121"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia","Romboutsia_timonensis"
"Bacteria","Firmicutes","CFGB3062","OFGB3062","FGB3062","GGB9747","GGB9747_SGB15356"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter_sp_MSJ_31"
"Bacteria","Firmicutes","CFGB2982","OFGB2982","FGB2982","GGB9342","GGB9342_SGB14306"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","Gemmiger_formicilis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Oscillospiraceae_bacterium_CLA_AA_H250"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","GGB1332","GGB1332_SGB1789"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_faecis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_caccae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3653","GGB3653_SGB4964"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_goldsteinii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Brotolimicola","Brotolimicola_acetigignens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Eubacterium_rectale"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Eubacterium_siraeum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_SGB15346"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_porci"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_luti"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena"
"Bacteria","Firmicutes","CFGB8140","OFGB8140","FGB8140","GGB3754","GGB3754_SGB5103"
"Bacteria","Firmicutes","CFGB10309","OFGB10309","FGB10309","GGB4676","GGB4676_SGB6465"
"Bacteria","Firmicutes","CFGB2985","OFGB2985","FGB2985","GGB9350","GGB9350_SGB14317"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB33469","GGB33469_SGB15236"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia_isoflavoniconvertens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter_sp_ER4"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Ellagibacter","Ellagibacter_isourolithinifaciens"
"Bacteria","Firmicutes","CFGB3041","OFGB3041","FGB3041","GGB9547","GGB9547_SGB14953"
"Bacteria","Firmicutes","CFGB2952","OFGB2952","FGB2952","GGB9293","GGB9293_SGB14250"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_torques"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_CLA_AA_H244"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_equolifaciens"
"Bacteria","Bacteroidota","CFGB529","OFGB529","FGB529","GGB1096","GGB1096_SGB1408"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB33512","GGB33512_SGB15203"
"Bacteria","Firmicutes","CFGB1780","OFGB1780","FGB1780","GGB4723","GGB4723_SGB6540"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9730","GGB9730_SGB15291"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","Lachnospira_eligens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum_hallii"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9783","GGB9783_SGB15405"
"Bacteria","Firmicutes","CFGB75721","OFGB75721","FGB75721","GGB9524","GGB9524_SGB14924"
"Bacteria","Firmicutes","CFGB2875","OFGB2875","FGB2875","GGB9176","GGB9176_SGB14114"
"Bacteria","Firmicutes","CFGB31455","OFGB31455","FGB31455","GGB4699","GGB4699_SGB6503"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_succinatutens"
"Bacteria","Lentisphaerae","CFGB2378","OFGB2378","FGB2378","GGB6519","GGB6519_SGB9208"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena_fissicatena"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_massiliensis"
"Bacteria","Firmicutes","CFGB2932","OFGB2932","FGB2932","GGB9261","GGB9261_SGB14209"
"Bacteria","Firmicutes","CFGB2950","OFGB2950","FGB2950","GGB9291","GGB9291_SGB14248"
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia","Senegalimassilia_anaerobia"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9694","GGB9694_SGB15204"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_Marseille_Q4149"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AF36_4"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB6179"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter_valericigenes"
"Bacteria","Firmicutes","CFGB1798","OFGB1798","FGB1798","GGB4769","GGB4769_SGB6602"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4597","GGB4597_SGB6359"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB32900","GGB32900_SGB53446"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4552","GGB4552_SGB6276"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_salivarius"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB13283","GGB13283_SGB4948"
"Bacteria","Firmicutes","CFGB3069","OFGB3069","FGB3069","GGB9770","GGB9770_SGB15389"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_thetaiotaomicron"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_formicigenerans"
"Bacteria","Firmicutes","CFGB3071","OFGB3071","FGB3071","GGB9778","GGB9778_SGB15398"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_glucerasea"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","Dysosmobacter_welbionis"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Faecalibacillus_intestinalis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter_splanchnicus"
"Bacteria","Firmicutes","CFGB2863","OFGB2863","FGB2863","GGB9147","GGB9147_SGB14082"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9781","GGB9781_SGB15402"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus_comes"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus_catus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","Clostridiales_bacterium_KLE1615"
"Bacteria","Proteobacteria","CFGB2404","OFGB2404","FGB2404","GGB6612","GGB6612_SGB9346"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3740","GGB3740_SGB5077"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB6173"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9781","GGB9781_SGB66170"
"Bacteria","Candidatus_Melainabacteria","CFGB2107","OFGB2107","FGB2107","GGB6006","GGB6006_SGB8630"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_virosa"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_sp_AF36_15AT"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_faecihominis"
"Bacteria","Firmicutes","CFGB1227","OFGB1227","FGB1227","GGB3003","GGB3003_SGB3994"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_SGB4961"
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila_wadsworthia"
"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9765","GGB9765_SGB15382"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9708","GGB9708_SGB15233"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_stercoris"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_cellulosilyticus"
"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Negativibacillus","Negativibacillus_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB13489","GGB13489_SGB15224"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_senegalensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9699","GGB9699_SGB15216"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_hominis"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Coprobacillus","Coprobacillus_cateniformis"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9779","GGB9779_SGB15399"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9788","GGB9788_SGB15411"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","GGB6649","GGB6649_SGB9391"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9635","GGB9635_SGB15106"
"Bacteria","Firmicutes","CFGB72899","OFGB72899","FGB72899","GGB4611","GGB4611_SGB6385"
"Bacteria","Firmicutes","CFGB1217","OFGB1217","FGB1217","GGB2982","GGB2982_SGB3964"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter_sanguinis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9602","GGB9602_SGB15028"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_SGB4815"
"Bacteria","Firmicutes","CFGB3048","OFGB3048","FGB3048","GGB9561","GGB9561_SGB14972"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_lactaris"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3497","GGB3497_SGB4672"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ventriosum"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9782","GGB9782_SGB15403"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_sp_HTFF"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","Intestinimonas_massiliensis"
"Bacteria","Firmicutes","CFGB1292","OFGB1292","FGB1292","GGB3109","GGB3109_SGB4121"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_ihumii"
"Bacteria","Firmicutes","CFGB3023","OFGB3023","FGB3023","GGB9502","GGB9502_SGB14899"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4580","GGB4580_SGB6330"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9531","GGB9531_SGB14932"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_OF09_6"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_lenta"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Yanshouia","Yanshouia_hominis"
"Bacteria","Firmicutes","CFGB10325","OFGB10325","FGB10325","GGB4667","GGB4667_SGB6456"
"Bacteria","Firmicutes","CFGB1311","OFGB1311","FGB1311","GGB3140","GGB3140_SGB4153"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","Lawsonibacter_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AM49_4BH"
"Bacteria","Firmicutes","CFGB2918","OFGB2918","FGB2918","GGB9240","GGB9240_SGB14182"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB9365","GGB9365_SGB14341"
"Bacteria","Firmicutes","CFGB3069","OFGB3069","FGB3069","GGB9770","GGB9770_SGB15390"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB33586","GGB33586_SGB53517"
"Bacteria","Firmicutes","CFGB10314","OFGB10314","FGB10314","GGB4702","GGB4702_SGB6509"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella_excrementihominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_sp_OF03_15BH"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_inulinivorans"
"Bacteria","Firmicutes","CFGB1359","OFGB1359","FGB1359","GGB39037","GGB39037_SGB4393"
"Bacteria","Proteobacteria","CFGB10055","OFGB10055","FGB10055","GGB6606","GGB6606_SGB9340"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9759","GGB9759_SGB15370"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Lentihominibacter","Lentihominibacter_faecis"
"Bacteria","Tenericutes","CFGB1787","OFGB1787","FGB1787","GGB4750","GGB4750_SGB6579"
"Bacteria","Firmicutes","CFGB78183","OFGB78183","FGB78183","GGB9109","GGB9109_SGB14042"
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","GGB9818","GGB9818_SGB15459"
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB51959","GGB51959_SGB72479"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Hydrogenoanaerobacterium","Hydrogenoanaerobacterium_saccharovorans"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_paravirosa"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9787","GGB9787_SGB15410"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_fessum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3588","GGB3588_SGB4808"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","Lawsonibacter_asaccharolyticus"
"Bacteria","Firmicutes","CFGB2890","OFGB2890","FGB2890","GGB9198","GGB9198_SGB14137"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_butyricigenes"
"Bacteria","Firmicutes","CFGB79326","OFGB79326","FGB79326","GGB43675","GGB43675_SGB61016"
"Bacteria","Firmicutes","CFGB2833","OFGB2833","FGB2833","GGB13349","GGB13349_SGB13960"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoruminococcus","Pseudoruminococcus_massiliensis"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","Clostridium_spiroforme"
"Bacteria","Firmicutes","CFGB9272","OFGB9272","FGB9272","GGB9296","GGB9296_SGB14253"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9786","GGB9786_SGB15409"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9667","GGB9667_SGB15164"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenellaceae_unclassified","Christensenellaceae_bacterium"
"Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum"
"Bacteria","Firmicutes","CFGB79291","OFGB79291","FGB79291","GGB9522","GGB9522_SGB14921"
"Bacteria","Firmicutes","CFGB79245","OFGB79245","FGB79245","GGB3510","GGB3510_SGB4687"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter_sp_CLA_AA_H277"
"Bacteria","Firmicutes","CFGB2960","OFGB2960","FGB2960","GGB9302","GGB9302_SGB14263"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9641","GGB9641_SGB15117"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB45495","GGB45495_SGB63167"
"Bacteria","Firmicutes","CFGB3172","OFGB3172","FGB3172","GGB10692","GGB10692_SGB17347"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9760","GGB9760_SGB15373"
"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","Cloacibacillus_evryensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3475","GGB3475_SGB4638"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3619","GGB3619_SGB4894"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_sp_AF02_12"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","Ruthenibacterium_lactatiformans"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB38744","GGB38744_SGB14842"
"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","GGB79097","GGB79097_SGB105802"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_faecicola"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","Candidatus_Gastranaerophilales_unclassified","Candidatus_Gastranaerophilales_bacterium"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei"
"Bacteria","Firmicutes","CFGB2930","OFGB2930","FGB2930","GGB9253","GGB9253_SGB14199"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9627","GGB9627_SGB15081"
"Bacteria","Firmicutes","CFGB3070","OFGB3070","FGB3070","GGB33544","GGB33544_SGB53490"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaeromassilibacillus","Anaeromassilibacillus_senegalensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter_timonensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_unclassified_SGB4771"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter_bilis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_sp_CLA_AA_H233"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Fournierella","Fournierella_massiliensis"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB45432","GGB45432_SGB63101"
